route_id,agency_id,trip_id,trip_origin,origin_departure_time,trip_headsign,destination_arrival_time,trip_short_name,direction_id,version,countries,is_active,irregularities,service_id,classes,connections,catering,plugs,wheelchair_accessible,bikes_allowed,car_transport,duration,distance,emissions_co2e,co2_per_km,via,_c26,_c27,_c28,_c29,_c30,_c31,_c32,_c33,_c34,_c35,_c36,_c37,_c38,_c39,_c40,_c41,_c42,_c43,_c44,_c45,_c46,_c47,_c48,Merged Doc ID - ONTD_Chatbase_Export,Merged Doc URL - ONTD_Chatbase_Export,Link to merged Doc - ONTD_Chatbase_Export,Document Merge Status - ONTD_Chatbase_Export,_c53,_c54,_c55,_c56
68,SJ,SJ Nattåg 94 (L),Stockholm C,2026-03-16 18:08:00,Luleå C,2026-03-16 06:44:00,Nattåg 94 (L),1,,SE,Y,,Daily,"seat, couchette, sleeper",bistro between Boden - Lulea,3.0,,,,2.0,12:36:00,1052.0,1.1,1.05,Arlanda - Uppsala C - Gävle C - Sundsvall C - Härnösand - Örnsköldsvik C - Boden C,Arlanda,Uppsala C,Gävle C,Sundsvall C,Härnösand,Örnsköldsvik C,Boden C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
66,SJ,SJ Nattåg 93 (N),Narvik,2026-03-16 15:11:00,Stockholm C,2026-03-16 10:09:00,Nattåg 93 (N),0,,"SE, NO",Y,,Daily,"seat, couchette, sleeper",bistro between Narvik - Boden,3.0,,,,2.0,18:58:00,1456.0,1.4,0.96,Kiruna / Giron - Gällivare C - Boden C - Umeå C - Sundsvall C - Gävle C - Uppsala C - Arlanda,Kiruna / Giron,Gällivare C,Boden C,Umeå C,Sundsvall C,Gävle C,Uppsala C,Arlanda,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
66,SJ,SJ Nattåg 94 (N),Stockholm C,2026-03-16 18:08:00,Narvik,2026-03-16 12:40:00,Nattåg 94 (N),1,,"SE, NO",Y,,Daily,"seat, couchette, sleeper",bistro between Boden - Narvik,3.0,,,,2.0,18:32:00,1456.0,1.4,0.96,Arlanda - Uppsala C - Gävle C - Sundsvall C - Härnösand - Örnsköldsvik C - Boden C - Gällivare C - Kiruna / Giron,Arlanda,Uppsala C,Gävle C,Sundsvall C,Härnösand,Örnsköldsvik C,Boden C,Gällivare C,Kiruna / Giron,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
70,SJN,SJN 405,Oslo S,2026-03-16 22:50:00,Trondheim,2026-03-16 06:24:00,405,0,,NO,N,,2024: Daily except Sat,"seat, sleeper",,3.0,,,,2.0,7:34:00,556.0,0.18,0.32,Hamar - Lillehammer,Hamar,Lillehammer,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
70,SJN,SJN 406,Trondheim,2026-03-16 23:17:00,Oslo S,2026-03-16 06:50:00,406,1,,NO,N,,2024: Daily except Sat,"seat, sleeper",,3.0,,,,2.0,7:33:00,556.0,0.18,0.32,Lillehammer - Hamar,Lillehammer,Hamar,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
71,SJN,SJN 475,Trondheim,2026-03-16 23:05:00,Bodø,2026-03-16 09:05:00,475,0,,NO,Y,Suspended until early 2025 (accident),Daily,"seat, sleeper",,3.0,,,,2.0,10:00:00,725.0,0.23,0.32,Levanger - Steinkjer - Mo i Rana,Levanger,Steinkjer,Mo i Rana,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
71,SJN,SJN 476,Bodø,2026-03-16 21:09:00,Trondheim,2026-03-16 07:15:00,476,1,,NO,Y,Suspended until early 2025 (accident),Daily,"seat, sleeper",,3.0,,,,2.0,10:06:00,725.0,0.23,0.32,Mo i Rana - Steinkjer - Levanger,Mo i Rana,Steinkjer,Levanger,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
264,SNCF,SNCF IC Nuit 3750,Toulouse Matabiau,2026-03-16 19:44:00,Paris Austerlitz,2026-03-16 07:03:00,IC Nuit 3750,0,,FR,Y,Departs 22:16 on Sat/Sun and 22:25 on Fri,2025: Daily,"seat, couchette",,,,,,2.0,11:19:00,714.0,2.2,3.08,Montauban Ville Bourbon - Fleury-les-Aubrais (Orléans),Montauban Ville Bourbon,Fleury-les-Aubrais (Orléans),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
264,SNCF,SNCF IC Nuit 3751,Paris Austerlitz,2026-03-16 22:13:00,Toulouse Matabiau,2026-03-16 07:44:00,IC Nuit 3751,1,,FR,Y,Arrives earlier Fri-Sun (07:00),2025: Daily,"seat, couchette",,,,,,2.0,9:31:00,714.0,2.2,3.08,Fleury-les-Aubrais (Orléans) - Montauban Ville Bourbon,Fleury-les-Aubrais (Orléans),Montauban Ville Bourbon,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
111,SNCF,SNCF IC Nuit 3731,Tarbes,2026-03-16 19:00:00,Paris Austerlitz,2026-03-16 07:32:00,IC Nuit 3731,0,,FR,Y,,"2024: Mon, Tue, Wed, Thu, Fri","seat, couchette",,,,,,2.0,12:32:00,841.0,2.9,3.45,Lourdes - Pau - Bayonne - Dax,Lourdes,Pau,Bayonne,Dax,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
111,SNCF,SNCF IC Nuit 3740,Paris Austerlitz,2026-03-16 21:41:00,Tarbes,2026-03-16 09:37:00,IC Nuit 3740,1,,FR,Y,,"2024: Mon, Tue, Wed, Thu, Fri","seat, couchette",,,,,,2.0,11:56:00,841.0,2.9,3.45,Dax - Bayonne - Pau - Lourdes,Dax,Bayonne,Pau,Lourdes,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
119,SNCF,SNCF IC Nuit 3754,Rodez,2026-03-16 22:19:00,Paris Austerlitz,2026-03-16 08:32:00,IC Nuit 3754,1,,FR,Y,Departs 22:36 on Sun,2025: Daily,"seat, couchette",,,,,,2.0,10:13:00,712.0,2.0,2.81,Figeac - St-Denis-lès-Martel,Figeac,St-Denis-lès-Martel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
119,SNCF,SNCF IC Nuit 3755,Paris Austerlitz,2026-03-16 19:27:00,Rodez,2026-03-16 07:08:00,IC Nuit 3755,0,,FR,Y,Arrives earlier Fri/Sat 06:57,2025: Daily,"seat, couchette",,,,,,2.0,11:41:00,712.0,2.0,2.81,St-Denis-lès-Martel - Figeac,St-Denis-lès-Martel,Figeac,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
109,SNCF,SNCF IC Nuit 3754 (Sun),Albi Ville,2026-03-16 20:50:00,Paris Austerlitz,2026-03-16 08:32:00,IC Nuit 3754 (Sun),0,,FR,Y,,2025: Sun,"seat, couchette",,,,,,2.0,11:42:00,792.0,2.2,2.78,Rodez - Figeac - St-Denis-lès-Martel,Rodez,Figeac,St-Denis-lès-Martel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
109,SNCF,SNCF IC Nuit 3755 (Sun),Paris Austerlitz,2026-03-16 19:27:00,Albi Ville,2026-03-16 09:02:00,IC Nuit 3755 (Sun),1,,FR,Y,,2025: Fri,"seat, couchette",,,,,,2.0,13:35:00,792.0,2.2,2.78,St-Denis-lès-Martel - Figeac - Rodez,St-Denis-lès-Martel,Figeac,Rodez,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
262,SNCF,SNCF IC Nuit 3789,Paris Austerlitz,2026-03-16 19:27:00,Aurillac,2026-03-16 07:35:00,IC Nuit 3789,0,,FR,Y,,Daily,"seat, couchette",,,,,,2.0,12:08:00,602.0,3.9,6.48,St-Denis-lès-Martel - Bretenoux Biars - Laroquebrou / Laròcabrau,St-Denis-lès-Martel,Bretenoux Biars,Laroquebrou / Laròcabrau,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
262,SNCF,SNCF IC Nuit 3790,Aurillac,2026-03-16 22:41:00,Paris Austerlitz,2026-03-16 09:32:00,IC Nuit 3790,1,,FR,Y,arrives earlier Sun (8:32),Daily,"seat, couchette",,,,,,2.0,10:51:00,602.0,3.9,6.48,Laroquebrou / Laròcabrau - Bretenoux Biars - St-Denis-lès-Martel,Laroquebrou / Laròcabrau,Bretenoux Biars,St-Denis-lès-Martel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
112,SNCF,SNCF IC Nuit 3970,Latour-de-Carol / La Tor de Querol,2026-03-16 18:48:00,Paris Austerlitz,2026-03-16 07:03:00,IC Nuit 3970,0,,FR,Y,,"2025: Sat, Sun","seat, couchette",Barcelona,,,,,2.0,12:15:00,875.0,2.6,2.97,Pamiers - Fleury-les-Aubrais (Orléans),Pamiers,Fleury-les-Aubrais (Orléans),#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
112,SNCF,SNCF IC Nuit 3971,Paris Austerlitz,2026-03-16 21:40:00,Latour-de-Carol / La Tor de Querol,2026-03-16 10:07:00,IC Nuit 3971,1,,FR,Y,,"2025: Sat, Sun","seat, couchette",Barcelona,,,,,2.0,12:27:00,875.0,2.6,2.97,Fleury-les-Aubrais (Orléans) - Pamiers,Fleury-les-Aubrais (Orléans),Pamiers,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
110,SNCF,SNCF IC Nuit 5737,Paris Austerlitz,2026-03-16 20:10:00,Cerbère,2026-03-16 09:16:00,IC Nuit 5737,0,,FR,Y,Times may vary,"2025: Fri, Sun","seat, couchette",Barcelona,2.0,1.0,2.0,1.0,2.0,13:06:00,952.0,2.7,2.84,Nîmes - Montpellier Saint-Roch - Béziers - Narbonne - Perpignan,Nîmes,Montpellier Saint-Roch,Béziers,Narbonne,Perpignan,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
110,SNCF,SNCF IC Nuit 5738,Cerbère,2026-03-16 18:53:00,Paris Austerlitz,2026-03-16 08:50:00,IC Nuit 5738,1,,FR,Y,Times may vary,"2025: Fri, Sun","seat, couchette",Barcelona,2.0,1.0,2.0,1.0,2.0,13:57:00,952.0,2.7,2.84,Perpignan - Narbonne - Béziers - Montpellier Saint-Roch - Nîmes,Perpignan,Narbonne,Béziers,Montpellier Saint-Roch,Nîmes,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
108,SNCF,SNCF IC Nuit 5781,Paris Austerlitz,2026-03-16 20:51:00,Nice Ville,2026-03-16 09:25:00,IC Nuit 5781,0,,FR,Y,"Leaves later before Feb 7th and from Feb 21st, 2024",Daily,"seat, couchette",,,,,,2.0,12:34:00,989.0,3.1,3.13,Marseille Saint-Charles - Toulon - Cannes,Marseille Saint-Charles,Toulon,Cannes,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
108,SNCF,SNCF IC Nuit 5772,Nice Ville,2026-03-16 17:55:00,Paris Austerlitz,2026-03-16 08:08:00,IC Nuit 5772,1,,FR,Y,,Daily,"seat, couchette",,,,,,2.0,14:13:00,989.0,3.1,3.13,Cannes - Toulon - Marseille Saint-Charles,Cannes,Toulon,Marseille Saint-Charles,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
107,SNCF,SNCF IC Nuit 5787,Paris Austerlitz,2026-03-16 20:51:00,Briançon,2026-03-16 08:21:00,IC Nuit 5787,0,,FR,Y,Times may vary,Daily,"seat, couchette",,,,,,2.0,11:30:00,796.0,2.4,3.02,Crest - Gap,Crest,Gap,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
107,SNCF,SNCF IC Nuit 5792,Briançon,2026-03-16 19:58:00,Paris Austerlitz,2026-03-16 08:08:00,IC Nuit 5792,1,,FR,Y,Times may vary,Daily,"seat, couchette",,,,,,2.0,12:10:00,796.0,2.4,3.02,Gap - Crest,Gap,Crest,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
77,ST,ST 300,Stockholm C,2026-03-16 16:20:00,Berlin Hbf,2026-03-16 07:46:00,300,0,,"DE, DK, SE",Y,,"2024/03/31-2024/11/03: Mon, Tue, Wed, Thu, Fri, Sun","seat, couchette, sleeper",restaurant between Stockholm - Malmö,4.0,,,,2.0,15:26:00,1481.0,16.1,10.87,Norrköping C - Linköping C - Nässjö C - Alvesta - Hässleholm C - Lund C - Malmö C - København Ørestad - Hamburg Hbf,Norrköping C,Linköping C,Nässjö C,Alvesta,Hässleholm C,Lund C,Malmö C,København Ørestad,Hamburg Hbf,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
77,ST,ST 301,Berlin Hbf,2026-03-16 21:10:00,Stockholm C,2026-03-16 13:20:00,301,1,,"DE, DK, SE",Y,,"2024/03/31-2024/11/03: Mon, Tue, Wed, Thu, Fri, Sun","seat, couchette, sleeper",restaurant between Malmö - Stockholm,4.0,,,,2.0,16:10:00,1481.0,16.1,10.87,Hamburg Hbf - København Ørestad - Malmö C - Lund C - Hässleholm C - Alvesta - Nässjö C - Linköping C - Norrköping C,Hamburg Hbf,København Ørestad,Malmö C,Lund C,Hässleholm C,Alvesta,Nässjö C,Linköping C,Norrköping C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
73,ST,ST 304,Innsbruck Hbf,2026-03-16 18:00:00,Malmö C,2026-03-16 16:21:00,304,0,,"SE, DK, DE, AT",Y,,2023/12/23-2024/03/29: Sat,sleeper,,,,,,2.0,22:21:00,1847.0,30.4,16.46,Jenbach - Wörgl Hbf - Kitzbühel - Salzburg Hbf - München Ost - Hamburg Hbf - Kolding - Odense - Høje Taastrup,Jenbach,Wörgl Hbf,Kitzbühel,Salzburg Hbf,München Ost,Hamburg Hbf,Kolding,Odense,Høje Taastrup,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14,https://docs.google.com/document/d/1GWLuutv4VN3px7uay2iCJEiNza9dApi5k5JUPCHid14/edit?usp=drivesdk,ONTD_Chatbase_export_05/02/2025_May 2 2025 8:03 PM,Data merged and appended successfully; Manually run by jme@wegewerk.com; Timestamp: May 2 2025 4:08 PM,,,,
